timestamps,TP9,AF7,AF8,TP10,Right AUX, Marker
1639023401.030,-14.160,-14.648,-33.203,94.238,0.000,0
1639023401.034,-189.453,-16.113,-31.250,56.152,0.000,0
1639023401.052,-211.426,-23.438,-35.156,-66.895,0.000,0
1639023401.057,-30.762,-16.113,-33.691,-97.656,0.000,0
1639023401.062,105.469,-6.836,-28.320,4.883,0.000,0
1639023401.067,17.090,-13.184,-22.949,101.074,0.000,0
1639023401.072,-166.504,-25.879,-27.344,87.891,0.000,0
1639023401.076,-210.449,-24.902,-34.668,-28.320,0.000,0
1639023401.081,-45.898,-22.949,-40.039,-97.656,0.000,0
1639023401.086,103.516,-26.855,-32.715,-23.438,0.000,0
1639023401.091,27.832,-20.020,-23.926,77.637,0.000,0
1639023401.096,-165.039,-13.184,-28.809,74.219,0.000,0
1639023401.100,-224.609,-18.555,-34.180,-37.109,0.000,0
1639023401.105,-78.613,-29.785,-37.109,-105.957,0.000,0
1639023401.116,82.031,-31.250,-38.086,-31.250,0.000,0
1639023401.121,48.340,-22.461,-29.297,82.520,0.000,0
1639023401.125,-132.324,-24.902,-25.879,85.449,0.000,0
1639023401.130,-226.562,-25.879,-34.180,-25.391,0.000,0
1639023401.135,-90.820,-22.461,-36.621,-80.566,0.000,0
1639023401.140,85.449,-19.043,-33.203,-6.836,0.000,0
1639023401.145,67.871,-16.113,-35.156,74.219,0.000,0
1639023401.150,-108.887,-14.648,-34.668,89.844,0.000,0
1639023401.155,-220.215,-17.090,-36.133,-2.930,0.000,0
1639023401.160,-113.770,-17.578,-38.574,-97.656,0.000,0
1639023401.164,52.734,-12.695,-36.133,-67.383,0.000,0
1639023401.169,79.102,-19.043,-38.574,65.430,0.000,0
1639023401.173,-90.820,-18.066,-38.086,107.422,0.000,0
1639023401.178,-236.816,-9.277,-40.039,0.488,0.000,0
1639023401.183,-146.973,-8.789,-42.969,-85.449,0.000,0
1639023401.188,48.828,-8.789,-37.598,-55.664,0.000,0
1639023401.193,83.984,-18.066,-33.691,53.223,0.000,0
1639023401.197,-71.289,-20.996,-37.598,103.027,0.000,0
1639023401.202,-221.191,-22.949,-43.457,17.578,0.000,0
1639023401.207,-162.598,-28.320,-44.434,-90.820,0.000,0
1639023401.212,20.996,-25.391,-43.457,-83.496,0.000,0
1639023401.217,93.262,-20.020,-36.621,28.320,0.000,0
1639023401.222,-32.715,-16.113,-34.180,100.586,0.000,0
1639023401.227,-204.590,-22.949,-41.016,33.203,0.000,0
1639023401.226,-175.781,-24.902,-44.922,-72.754,0.000,0
1639023401.230,11.719,-17.578,-44.434,-73.242,0.000,0
1639023401.235,97.168,-20.508,-40.527,26.855,0.000,0
1639023401.240,-23.926,-25.879,-39.062,107.910,0.000,0
1639023401.245,-206.055,-29.297,-41.504,48.828,0.000,0
1639023401.250,-214.844,-31.250,-46.875,-71.289,0.000,0
1639023401.254,-25.391,-27.832,-46.875,-67.383,0.000,0
1639023401.259,99.609,-21.973,-43.945,21.484,0.000,0
1639023401.264,-5.371,-16.113,-41.504,79.590,0.000,0
1639023401.269,-194.824,-17.578,-48.340,55.176,0.000,0
1639023401.274,-221.680,-19.531,-46.387,-44.434,0.000,0
1639023401.279,-55.664,-14.648,-41.992,-95.703,0.000,0
1639023401.273,80.566,-16.602,-43.945,-27.344,0.000,0
1639023401.278,16.113,-18.066,-42.480,81.055,0.000,0
1639023401.283,-163.086,-17.578,-37.598,75.684,0.000,0
1639023401.288,-229.980,-23.438,-40.527,-31.250,0.000,0
1639023401.292,-87.891,-18.555,-42.480,-79.590,0.000,0
1639023401.297,84.473,-15.137,-38.086,-14.648,0.000,0
1639023401.302,48.828,-20.020,-38.574,81.055,0.000,0
1639023401.307,-141.602,-19.043,-40.039,81.543,0.000,0
1639023401.311,-219.238,-20.508,-40.527,-36.133,0.000,0
1639023401.316,-91.309,-19.531,-41.992,-100.586,0.000,0
1639023401.321,69.336,-18.066,-39.551,-37.598,0.000,0
1639023401.326,56.152,-19.531,-35.645,63.477,0.000,0
1639023401.317,-121.094,-17.578,-31.738,79.102,0.000,0
1639023401.322,-228.027,-24.902,-41.016,-4.883,0.000,0
1639023401.326,-124.023,-37.598,-52.246,-69.824,0.000,0
1639023401.331,41.504,-28.809,-42.480,-39.062,0.000,0
1639023401.336,60.059,-21.484,-39.062,62.988,0.000,0
1639023401.340,-98.145,-25.879,-42.480,95.215,0.000,0
1639023401.345,-232.422,-28.809,-41.992,0.488,0.000,0
1639023401.350,-143.555,-28.809,-44.922,-103.027,0.000,0
1639023401.354,40.527,-21.484,-37.598,-70.312,0.000,0
1639023401.359,76.660,-19.531,-35.645,43.945,0.000,0
1639023401.364,-73.242,-25.391,-39.062,93.750,0.000,0
1639023401.368,-224.609,-24.414,-38.574,16.602,0.000,0
1639023401.357,-170.898,-30.273,-46.387,-87.891,0.000,0
1639023401.362,17.090,-29.297,-50.293,-73.242,0.000,0
1639023401.366,94.238,-18.555,-39.551,40.039,0.000,0
1639023401.371,-53.711,-19.043,-31.738,100.586,0.000,0
1639023401.375,-208.008,-27.832,-31.738,22.461,0.000,0
1639023401.380,-154.297,-36.621,-37.598,-92.773,0.000,0
1639023401.385,11.230,-35.156,-34.668,-82.031,0.000,0
1639023401.389,97.168,-30.762,-27.344,21.484,0.000,0
1639023401.394,-22.949,-30.273,-26.367,97.168,0.000,0
1639023401.398,-203.125,-37.598,-36.621,51.270,0.000,0
1639023401.403,-213.379,-40.039,-42.480,-73.730,0.000,0
1639023401.407,-31.738,-29.785,-37.598,-100.098,0.000,0
1639023401.394,91.309,-28.809,-37.598,4.883,0.000,0
1639023401.399,-6.348,-38.086,-41.992,105.469,0.000,0
1639023401.403,-187.012,-33.691,-41.504,49.805,0.000,0
1639023401.408,-209.473,-26.367,-43.945,-80.566,0.000,0
1639023401.412,-48.828,-30.762,-48.340,-104.980,0.000,0
1639023401.417,84.473,-33.203,-45.898,-19.531,0.000,0
1639023401.421,12.207,-25.879,-38.086,63.477,0.000,0
1639023401.425,-172.852,-24.902,-38.086,37.598,0.000,0
1639023401.430,-222.168,-34.180,-49.805,-51.270,0.000,0
1639023401.434,-78.613,-35.645,-51.758,-100.586,0.000,0
1639023401.439,67.383,-25.879,-41.504,-51.270,0.000,0
1639023401.443,29.785,-22.949,-35.156,64.453,0.000,0
1639023401.430,-153.809,-29.785,-41.992,86.914,0.000,0
1639023401.434,-237.305,-35.645,-52.734,-27.832,0.000,0
1639023401.439,-105.469,-28.320,-49.805,-112.793,0.000,0
1639023401.443,75.684,-22.461,-41.992,-41.504,0.000,0
1639023401.448,66.406,-30.273,-38.574,84.961,0.000,0
1639023401.452,-131.348,-32.227,-45.410,88.867,0.000,1
1639023401.456,-235.840,-26.367,-46.875,-30.762,0.000,0
1639023401.461,-111.816,-26.367,-46.875,-101.562,0.000,0
1639023401.465,57.129,-26.855,-50.293,-46.387,0.000,0
1639023401.469,54.688,-24.414,-37.109,47.852,0.000,0
1639023401.474,-117.676,-22.461,-33.203,65.918,0.000,0
1639023401.478,-228.516,-30.273,-41.016,0.977,0.000,0
1639023401.466,-139.160,-41.016,-44.434,-84.961,0.000,0
1639023401.471,33.203,-32.715,-41.016,-78.125,0.000,0
1639023401.475,70.801,-23.438,-32.715,47.363,0.000,0
1639023401.479,-82.520,-31.250,-30.762,104.004,0.000,0
1639023401.484,-217.285,-36.133,-37.598,12.695,0.000,0
1639023401.488,-160.156,-31.250,-43.457,-89.844,0.000,0
1639023401.492,18.555,-28.320,-43.457,-82.520,0.000,0
1639023401.496,86.914,-31.738,-41.504,36.133,0.000,0
1639023401.501,-52.734,-35.645,-39.551,99.609,0.000,0
1639023401.505,-216.309,-34.180,-43.945,13.184,0.000,0
1639023401.509,-173.340,-35.645,-46.387,-89.355,0.000,0
1639023401.514,7.812,-36.621,-42.969,-87.402,0.000,0
1639023401.503,84.961,-34.180,-41.016,9.277,0.000,0
1639023401.508,-39.551,-31.738,-41.504,82.520,0.000,0
1639023401.512,-205.566,-38.574,-48.340,26.855,0.000,0
1639023401.516,-195.801,-41.016,-52.246,-79.102,0.000,0
1639023401.520,-17.090,-37.109,-42.480,-92.773,0.000,0
1639023401.524,91.309,-31.738,-35.156,8.301,0.000,0
1639023401.529,-14.648,-32.227,-41.016,94.238,0.000,0
1639023401.533,-178.223,-39.551,-44.434,60.547,0.000,0
1639023401.537,-204.590,-35.645,-40.527,-67.383,0.000,0
1639023401.541,-50.781,-30.273,-38.574,-118.652,0.000,0
1639023401.546,95.703,-32.715,-36.621,-15.137,0.000,0
1639023401.550,19.531,-29.297,-36.133,92.285,0.000,0
1639023401.541,-162.598,-29.785,-41.016,67.383,0.000,0
1639023401.545,-208.984,-37.598,-48.828,-32.715,0.000,0
1639023401.549,-56.152,-35.156,-49.316,-86.426,0.000,0
1639023401.553,90.820,-27.832,-40.039,-15.625,0.000,0
1639023401.557,25.879,-24.414,-39.551,78.125,0.000,0
1639023401.562,-159.180,-28.320,-42.969,75.684,0.000,0
1639023401.566,-217.773,-35.645,-47.852,-0.977,0.000,0
1639023401.570,-83.984,-38.574,-48.828,-77.637,0.000,0
1639023401.574,66.406,-30.273,-40.527,-39.062,0.000,0
1639023401.578,43.945,-24.902,-36.621,78.613,0.000,0
1639023401.582,-132.812,-25.879,-37.109,95.215,0.000,0
1639023401.587,-222.656,-31.738,-41.016,-7.324,0.000,0
1639023401.579,-110.352,-33.691,-41.504,-98.145,0.000,0
1639023401.583,63.965,-33.691,-37.598,-53.711,0.000,0
1639023401.587,80.566,-29.785,-31.738,68.848,0.000,0
1639023401.591,-104.980,-33.691,-37.598,100.586,0.000,0
1639023401.595,-231.445,-48.828,-50.293,4.395,0.000,0
1639023401.599,-129.883,-51.758,-56.641,-94.727,0.000,0
1639023401.603,53.223,-48.828,-58.105,-59.082,0.000,0
1639023401.607,77.637,-42.969,-45.898,43.457,0.000,0
1639023401.612,-86.426,-35.156,-38.574,73.730,0.000,0
1639023401.616,-229.980,-38.086,-47.363,4.395,0.000,0
1639023401.620,-165.527,-47.852,-49.805,-95.703,0.000,0
1639023401.624,15.137,-45.410,-44.922,-91.797,0.000,0
1639023401.618,80.566,-36.133,-36.621,36.133,0.000,0
1639023401.622,-59.570,-34.668,-35.156,107.910,0.000,0
1639023401.627,-216.797,-35.156,-35.645,33.691,0.000,0
1639023401.631,-165.039,-34.668,-37.598,-86.914,0.000,0
1639023401.635,17.578,-35.645,-41.992,-78.125,0.000,0
1639023401.639,106.934,-34.180,-39.062,49.805,0.000,0
1639023401.643,-6.348,-35.156,-41.504,108.398,0.000,0
1639023401.647,-193.359,-38.086,-48.340,41.504,0.000,0
1639023401.651,-200.684,-41.016,-48.828,-68.359,0.000,0
1639023401.655,-19.043,-41.016,-46.387,-85.938,0.000,0
1639023401.659,85.449,-35.156,-41.992,10.254,0.000,0
1639023401.663,-18.555,-35.645,-41.992,76.660,0.000,0
1639023401.658,-186.035,-35.156,-43.945,27.344,0.000,0
1639023401.662,-202.148,-31.250,-46.875,-72.754,0.000,0
1639023401.667,-28.320,-33.691,-44.922,-109.863,0.000,0
1639023401.671,95.703,-33.691,-42.480,-15.137,0.000,0
1639023401.675,8.789,-33.203,-41.504,79.590,0.000,0
1639023401.679,-165.039,-30.762,-41.504,56.641,0.000,0
1639023401.683,-215.820,-33.203,-48.340,-49.316,0.000,0
1639023401.687,-61.035,-34.668,-46.875,-104.492,0.000,0
1639023401.691,88.867,-29.297,-39.551,-30.762,0.000,0
1639023401.695,35.645,-25.879,-36.621,83.496,0.000,0
1639023401.699,-149.902,-26.367,-38.574,77.148,0.000,0
1639023401.703,-230.469,-30.273,-44.922,-43.945,0.000,0
1639023401.699,-88.379,-35.156,-44.434,-100.586,0.000,0
1639023401.703,83.496,-31.250,-37.598,-30.273,0.000,0
1639023401.707,66.895,-23.926,-34.668,72.266,0.000,0
1639023401.711,-110.352,-25.391,-32.715,82.520,0.000,0
1639023401.715,-212.891,-33.691,-36.133,-21.484,0.000,0
1639023401.719,-93.262,-34.668,-44.434,-111.328,0.000,0
1639023401.723,75.195,-29.785,-44.922,-64.453,0.000,0
1639023401.727,64.941,-27.832,-37.109,52.734,0.000,0
1639023401.731,-97.168,-34.180,-38.086,92.285,0.000,0
1639023401.735,-207.520,-35.645,-41.016,-5.371,0.000,0
1639023401.739,-115.723,-25.879,-32.227,-109.863,0.000,0
1639023401.743,56.641,-22.461,-33.203,-67.383,0.000,0
1639023401.739,75.195,-20.996,-38.574,55.176,0.000,0
1639023401.743,-80.078,-20.020,-37.109,93.262,0.000,0
1639023401.747,-211.914,-26.855,-40.039,5.371,0.000,0
1639023401.751,-135.742,-27.344,-37.109,-92.773,0.000,0
1639023401.755,35.645,-32.715,-38.574,-75.195,0.000,0
1639023401.759,89.844,-35.645,-41.992,35.156,0.000,0
1639023401.763,-44.922,-32.227,-39.062,86.426,0.000,0
1639023401.767,-198.730,-36.133,-43.945,22.949,0.000,0
1639023401.771,-156.738,-38.574,-46.875,-73.730,0.000,0
1639023401.775,28.809,-34.180,-43.945,-93.750,0.000,0
1639023401.779,104.980,-26.367,-39.062,3.418,0.000,0
1639023401.783,-39.551,-23.926,-41.016,76.660,0.000,0
1639023401.780,-207.031,-29.785,-40.039,20.996,0.000,0
1639023401.784,-183.594,-31.738,-32.715,-82.031,0.000,0
1639023401.788,-11.230,-30.273,-35.645,-96.680,0.000,0
1639023401.792,88.867,-29.785,-38.086,18.555,0.000,0
1639023401.796,-8.789,-26.855,-33.691,108.887,0.000,0
1639023401.800,-176.758,-26.367,-35.156,57.129,0.000,0
1639023401.804,-191.895,-27.344,-42.969,-59.082,0.000,0
1639023401.808,-21.484,-34.668,-46.875,-77.637,0.000,0
1639023401.812,105.469,-31.738,-38.086,7.324,0.000,0
1639023401.816,8.789,-17.090,-31.250,73.242,0.000,0
1639023401.820,-172.852,-20.020,-37.598,58.105,0.000,0
1639023401.824,-203.613,-30.762,-44.434,-40.527,0.000,0
1639023401.822,-41.016,-28.809,-41.504,-90.820,0.000,0
1639023401.826,91.797,-20.020,-33.203,-18.555,0.000,0
1639023401.830,25.391,-19.531,-33.691,77.148,0.000,0
1639023401.833,-152.832,-21.484,-39.062,61.523,0.000,0
1639023401.837,-214.844,-24.414,-41.504,-46.875,0.000,0
1639023401.841,-75.195,-26.367,-41.016,-98.633,0.000,0
1639023401.845,80.566,-23.926,-36.621,-20.996,0.000,0
1639023401.849,47.363,-24.902,-38.574,96.191,0.000,0
1639023401.853,-142.578,-24.902,-38.086,92.773,0.000,0
1639023401.857,-229.004,-20.508,-36.133,-21.484,0.000,0
1639023401.861,-101.562,-20.996,-41.504,-100.586,0.000,0
1639023401.865,71.289,-23.926,-41.504,-54.199,0.000,0
1639023401.863,67.871,-18.555,-31.738,46.875,0.000,0
1639023401.867,-110.840,-18.555,-32.715,80.078,0.000,0
1639023401.871,-218.750,-28.809,-44.434,-8.789,0.000,0
1639023401.875,-118.652,-28.320,-42.969,-97.656,0.000,0
1639023401.879,60.059,-19.043,-39.551,-50.781,0.000,0
1639023401.883,80.078,-19.531,-38.574,59.570,0.000,0
1639023401.887,-75.684,-30.273,-40.527,104.004,0.000,0
1639023401.891,-210.449,-27.832,-42.480,15.625,0.000,0
1639023401.895,-145.020,-20.020,-35.645,-106.445,0.000,0
1639023401.898,34.180,-25.391,-34.668,-75.684,0.000,0
1639023401.902,85.449,-22.949,-33.203,47.852,0.000,0
1639023401.906,-57.129,-20.996,-27.832,87.402,0.000,0
1639023401.905,-200.684,-18.555,-33.691,11.719,0.000,0
1639023401.908,-151.855,-20.996,-42.480,-81.055,0.000,0
1639023401.912,28.809,-24.414,-42.969,-72.266,0.000,0
1639023401.916,101.074,-16.113,-29.785,33.691,0.000,0
1639023401.920,-51.270,-19.043,-33.691,99.609,0.000,0
1639023401.924,-207.520,-23.926,-44.922,42.480,0.000,0
1639023401.928,-165.039,-24.902,-45.410,-58.594,0.000,0
1639023401.932,-2.441,-20.020,-45.898,-83.496,0.000,0
1639023401.936,89.355,-13.184,-36.133,-3.418,0.000,0
1639023401.940,-18.555,-16.113,-29.297,89.355,0.000,0
1639023401.944,-191.895,-21.484,-33.203,43.457,0.000,0
1639023401.948,-199.707,-24.902,-39.062,-79.102,0.000,0
1639023401.948,-30.273,-28.320,-38.086,-103.516,0.000,0
1639023401.951,89.355,-31.250,-39.062,-4.395,0.000,0
1639023401.955,-2.930,-29.297,-43.945,85.938,0.000,0
1639023401.959,-189.453,-30.273,-48.340,57.617,0.000,0
1639023401.963,-211.426,-35.645,-54.199,-69.336,0.000,0
1639023401.967,-37.109,-35.645,-55.176,-115.234,0.000,0
1639023401.971,85.449,-31.738,-45.410,-19.043,0.000,0
1639023401.975,14.648,-29.297,-37.598,66.406,0.000,0
1639023401.979,-164.551,-29.297,-38.574,55.176,0.000,0
1639023401.983,-221.191,-33.691,-45.410,-34.668,0.000,0
1639023401.987,-71.289,-36.133,-49.316,-96.191,0.000,0
1639023401.990,73.730,-29.297,-39.551,-48.340,0.000,0
1639023401.991,27.832,-29.297,-38.086,61.523,0.000,0
1639023401.995,-156.738,-31.738,-45.410,65.918,0.000,0
1639023401.998,-239.258,-35.156,-52.734,-51.270,0.000,0
1639023402.002,-102.051,-46.387,-55.664,-123.047,0.000,0
1639023402.006,68.848,-53.223,-53.223,-62.988,0.000,0
1639023402.010,52.734,-57.129,-49.805,55.176,0.000,0
1639023402.014,-130.371,-64.941,-49.805,72.266,0.000,0
1639023402.018,-246.094,-72.266,-54.688,-38.086,0.000,0
1639023402.022,-133.301,-71.777,-55.176,-116.211,0.000,0
1639023402.026,45.410,-70.801,-50.781,-57.617,0.000,0
1639023402.030,52.734,-68.848,-40.527,43.945,0.000,0
1639023402.033,-103.516,-69.336,-38.086,75.684,0.000,0
1639023402.034,-224.121,-77.148,-53.711,-9.277,0.000,0
1639023402.038,-141.113,-80.078,-54.199,-106.934,0.000,0
1639023402.042,31.250,-71.289,-41.504,-81.543,0.000,0
1639023402.045,73.730,-59.570,-34.668,39.551,0.000,0
1639023402.049,-66.895,-59.570,-40.039,94.727,0.000,0
1639023402.053,-221.680,-70.312,-48.340,11.230,0.000,0
1639023402.057,-166.992,-70.801,-53.711,-93.262,0.000,0
1639023402.061,16.113,-62.988,-44.922,-82.520,0.000,0
1639023402.065,91.797,-68.848,-39.062,39.551,0.000,0
1639023402.069,-47.363,-73.242,-47.852,95.215,0.000,0
1639023402.073,-217.773,-67.871,-47.363,7.812,0.000,0
1639023402.076,-180.176,-69.824,-46.875,-85.449,0.000,0
1639023402.077,-4.883,-70.801,-44.922,-85.938,0.000,0
1639023402.081,84.961,-66.895,-38.086,4.883,0.000,0
1639023402.085,-27.344,-63.965,-38.574,70.312,0.000,0
1639023402.089,-205.566,-69.824,-44.922,21.484,0.000,0
1639023402.093,-183.105,-77.637,-48.340,-78.125,0.000,0
1639023402.096,2.441,-70.801,-46.875,-81.055,0.000,0
1639023402.100,89.844,-66.895,-45.898,4.395,0.000,0
1639023402.104,-1.465,-71.289,-44.434,82.031,0.000,0
1639023402.108,-170.410,-76.172,-41.016,46.875,0.000,0
1639023402.112,-205.078,-69.336,-38.574,-68.848,0.000,0
1639023402.116,-38.086,-64.941,-39.551,-103.027,0.000,0
1639023402.120,103.516,-60.059,-40.039,-17.090,0.000,0
1639023402.120,18.555,-53.711,-36.621,80.078,0.000,0
1639023402.124,-167.969,-52.246,-35.645,49.805,0.000,0
1639023402.128,-218.262,-51.758,-40.039,-62.988,0.000,0
1639023402.132,-61.523,-56.641,-47.852,-100.098,0.000,0
1639023402.136,86.426,-59.082,-46.387,-27.344,0.000,0
1639023402.140,38.086,-54.688,-41.504,69.336,0.000,0
1639023402.144,-135.742,-51.758,-41.992,60.547,0.000,0
1639023402.147,-205.566,-54.199,-43.457,-22.461,0.000,0
1639023402.151,-68.848,-51.758,-43.457,-80.078,0.000,0
1639023402.155,74.219,-43.945,-34.668,-49.316,0.000,0
1639023402.159,44.922,-45.410,-39.551,51.758,0.000,0
1639023402.163,-126.465,-47.852,-49.805,73.730,0.000,0
1639023402.164,-218.750,-49.805,-42.969,-22.949,0.000,0
1639023402.168,-105.957,-52.246,-46.387,-104.492,0.000,0
1639023402.172,54.688,-47.852,-46.875,-55.176,0.000,0
1639023402.175,55.176,-37.109,-40.527,55.664,0.000,0
1639023402.179,-107.422,-30.762,-39.062,80.078,0.000,0
1639023402.183,-212.891,-32.715,-41.504,-9.277,0.000,0
1639023402.187,-121.094,-35.156,-49.316,-92.285,0.000,0
1639023402.191,56.641,-30.762,-50.781,-52.246,0.000,0
1639023402.195,87.402,-19.531,-46.387,43.457,0.000,0
1639023402.199,-77.148,-16.113,-42.969,79.590,0.000,0
1639023402.202,-206.055,-21.973,-45.410,16.113,0.000,0
1639023402.206,-143.066,-20.996,-43.945,-84.961,0.000,0
1639023402.207,25.879,-8.301,-38.086,-80.078,0.000,0
1639023402.211,83.496,-5.371,-30.273,36.621,0.000,0
1639023402.215,-53.711,-10.254,-29.297,101.074,0.000,0
1639023402.219,-213.867,-13.672,-39.551,21.973,0.000,0
1639023402.223,-179.688,-17.090,-47.852,-93.750,0.000,0
1639023402.227,9.277,-18.066,-41.504,-78.125,0.000,0
1639023402.230,97.656,-15.625,-37.109,48.340,0.000,0
1639023402.234,-27.344,-12.695,-34.668,101.562,0.000,0
1639023402.238,-199.219,-7.324,-32.715,29.297,0.000,0
1639023402.242,-186.523,-13.184,-36.133,-68.848,0.000,0
1639023402.246,-9.766,-16.113,-36.133,-87.891,0.000,0
1639023402.250,93.262,-10.254,-35.645,7.324,0.000,0
1639023402.251,-10.742,-6.348,-32.227,84.473,0.000,0
1639023402.255,-185.059,-13.184,-38.086,49.316,0.000,0
1639023402.258,-204.102,-16.113,-47.852,-58.594,0.000,0
1639023402.262,-38.086,-8.789,-52.734,-109.863,0.000,0
1639023402.266,95.703,-0.488,-44.922,-19.043,0.000,0
1639023402.270,15.625,-5.371,-38.574,91.797,0.000,0
1639023402.274,-176.270,-16.113,-47.852,62.988,0.000,0
1639023402.278,-223.145,-20.020,-50.781,-56.152,0.000,0
1639023402.282,-52.246,-20.020,-41.992,-112.793,0.000,0
1639023402.285,95.215,-15.625,-37.598,-28.320,0.000,0
1639023402.289,22.949,-14.648,-36.133,85.938,0.000,0
1639023402.293,-150.879,-14.160,-36.621,71.777,0.000,0
1639023402.295,-217.285,-17.090,-48.828,-37.109,0.000,0
